account_id,username_length,username_digit_ratio,has_profile_pic,bio_length,has_external_url,is_private,followers_count,following_count,follower_following_ratio,posts_count,avg_likes_per_post,avg_comments_per_post,posting_freq_per_week,account_age_days,engagement_rate,night_activity_ratio,graph_degree,clustering_coefficient,betweenness_centrality,is_fake
acc_2660,13,0.198,1,137,0,0,161,215,0.749,47,13.33,2.56,0.23,836,0.0987,0.239,4,0.0,3.7e-05,0
acc_2661,9,0.009,1,55,0,1,200,174,1.149,43,36.2,0.81,9.19,820,0.185,0.337,4,0.0,7.2e-05,0
acc_2662,7,0.175,1,22,1,1,168,26,6.462,35,35.73,0.04,12.48,2514,0.2129,0.097,3,0.0,7.2e-05,0
acc_2663,10,0.656,0,12,1,1,27,647,0.042,1,5.63,0.05,0.15,117,0.2105,0.868,12,0.0,0.000275,1
acc_2664,9,0.066,1,93,1,0,284,753,0.377,40,5.89,1.04,2.39,1914,0.0244,0.122,4,0.0,6.2e-05,0
acc_2665,5,0.117,1,122,1,0,76,720,0.106,42,66.51,5.16,3.33,1396,0.9429,0.191,3,0.0,3.9e-05,0
acc_2666,10,0.106,1,74,0,1,611,156,3.917,44,31.45,4.61,0.93,455,0.059,0.305,4,0.0,0.00013,0
acc_2667,12,0.491,1,3,0,1,130,391,0.332,2,2.05,0.06,0.02,160,0.0163,0.781,12,0.0,0.002123,1
acc_2668,12,0.606,0,0,0,1,20,414,0.048,0,0.7,0.18,0.32,126,0.0442,0.825,9,0.0,0.002136,1
acc_2669,8,0.391,0,10,0,1,109,1351,0.081,1,0.77,0.12,0.54,155,0.0081,0.692,11,0.0,9.7e-05,1
acc_2670,5,0.077,1,42,0,0,95,707,0.134,55,151.34,3.11,9.87,1814,1.0,0.149,3,0.0,1.9e-05,0
acc_2671,12,0.14,1,10,0,0,86,85,1.012,37,4.35,3.83,0.55,1457,0.0951,0.128,6,0.0,9.2e-05,0
acc_2672,5,0.009,1,38,1,0,219,54,4.056,38,11.74,0.53,3.83,467,0.0561,0.211,3,0.0,2.9e-05,0
acc_2673,11,0.05,1,140,0,1,283,105,2.695,35,2.66,10.31,4.35,2885,0.0459,0.205,5,0.0,1.9e-05,0
acc_2674,9,0.171,1,82,1,0,1146,63,18.19,44,38.71,4.15,0.93,1431,0.0374,0.101,5,0.0,0.000164,0
acc_2675,13,0.105,1,52,1,0,358,365,0.981,36,24.99,2.55,1.36,2325,0.0769,0.287,3,0.0,3.1e-05,0
acc_2676,9,0.19,1,113,0,1,580,89,6.517,48,71.2,13.93,17.56,476,0.1468,0.178,7,0.0,0.00012,0
acc_2677,9,0.476,0,13,0,1,30,4603,0.007,1,1.55,0.65,0.44,45,0.0732,0.427,12,0.0152,0.000187,1
acc_2678,9,0.051,1,47,0,1,190,120,1.583,40,16.56,7.35,0.95,1984,0.1258,0.315,3,0.0,6.1e-05,0
acc_2679,4,0.087,1,56,0,0,940,181,5.193,37,202.3,2.57,1.45,790,0.2179,0.099,4,0.0,3.7e-05,0
acc_2680,4,0.168,1,137,0,0,49,2339,0.021,55,5.17,1.97,2.91,539,0.1457,0.116,3,0.0,1.7e-05,0
acc_2681,11,0.334,0,8,0,0,14,505,0.028,2,1.15,0.35,0.19,94,0.1071,0.422,14,0.0,0.001195,1
acc_2682,9,0.033,1,49,0,1,264,118,2.237,43,7.72,1.09,2.65,369,0.0334,0.129,5,0.0,2.4e-05,0
acc_2683,10,0.02,1,20,0,0,78,209,0.373,49,60.05,0.6,1.07,2415,0.7775,0.158,4,0.0,3.2e-05,0
acc_2684,14,0.645,1,14,0,1,237,381,0.622,3,2.72,0.11,0.73,111,0.0119,0.568,15,0.0095,0.000644,1
acc_2685,7,0.098,1,115,0,0,90,144,0.625,44,1.02,2.89,4.01,2339,0.0434,0.21,3,0.0,2.1e-05,0
acc_2686,7,0.041,1,29,0,1,507,1010,0.502,39,17.89,14.71,5.22,2785,0.0643,0.338,4,0.0,2.4e-05,0
acc_2687,9,0.466,0,5,0,1,16,464,0.034,1,1.94,0.3,0.37,112,0.1396,0.749,13,0.0128,0.000182,1
acc_2688,12,0.043,1,54,0,1,133,1031,0.129,36,20.36,6.03,1.6,1886,0.1984,0.077,4,0.0,2.9e-05,0
acc_2689,9,0.088,1,115,1,0,1072,146,7.342,44,23.35,1.98,0.35,564,0.0236,0.106,4,0.0,0.000102,0
acc_2690,4,0.079,1,143,1,1,581,164,3.543,28,1.85,3.37,0.37,1065,0.009,0.084,4,0.0,0.000188,0
acc_2691,4,0.033,1,82,0,1,77,160,0.481,44,3.74,0.1,4.41,1398,0.05,0.075,3,0.0,3.5e-05,0
acc_2692,14,0.13,1,60,0,1,67,180,0.372,43,98.47,3.81,1.5,1320,1.0,0.177,3,0.0,1.3e-05,0
acc_2693,13,0.062,1,91,1,1,275,272,1.011,40,17.26,1.09,2.44,2508,0.0668,0.246,3,0.0,3.8e-05,0
acc_2694,8,0.139,1,58,1,0,84,95,0.884,42,47.21,0.7,3.27,962,0.5704,0.189,6,0.0,0.00017,0
acc_2695,13,0.106,1,146,1,1,48,188,0.255,51,64.67,2.48,6.69,2909,1.0,0.274,5,0.1,0.000141,0
acc_2696,13,0.041,1,98,0,1,474,280,1.693,35,32.87,5.27,11.46,1621,0.0805,0.057,4,0.0,4.5e-05,0
acc_2697,14,0.151,1,147,1,1,3548,161,22.037,33,34.25,3.3,3.7,513,0.0106,0.276,4,0.0,1.9e-05,0
acc_2698,12,0.117,1,20,0,0,43,108,0.398,42,15.61,4.28,8.24,401,0.4627,0.184,4,0.0,0.000115,0
acc_2699,14,0.148,1,49,1,1,48,212,0.226,44,19.81,1.22,1.92,2517,0.4381,0.345,6,0.0,5.3e-05,0
acc_2700,7,0.181,1,99,1,0,30,131,0.229,40,44.35,0.72,3.79,334,1.0,0.228,5,0.0,5.6e-05,0
acc_2701,4,0.008,1,109,1,0,184,784,0.235,55,42.7,5.39,0.66,471,0.2613,0.069,6,0.0,0.000268,0
acc_2702,8,0.14,1,137,0,0,175,96,1.823,46,6.44,0.85,5.79,2493,0.0416,0.064,3,0.0,4.5e-05,0
acc_2703,10,0.055,0,86,0,1,69,244,0.283,47,22.75,12.25,0.34,2886,0.5073,0.315,3,0.0,0.000219,0
acc_2704,5,0.144,1,124,0,1,125,301,0.415,37,52.74,7.42,6.0,1080,0.4813,0.17,4,0.0,6e-05,0
acc_2705,13,0.114,1,143,0,1,42,42,1.0,46,10.87,1.91,6.66,1407,0.3043,0.187,6,0.0,8e-05,0
acc_2706,16,0.617,1,8,0,1,85,5124,0.017,2,2.3,0.37,0.32,141,0.0313,0.811,12,0.0,0.000487,1
acc_2707,19,0.732,1,14,0,1,109,337,0.323,2,4.15,0.1,0.21,27,0.0391,0.589,11,0.0182,0.00029,1
acc_2708,11,0.672,0,9,1,1,1,357,0.003,4,0.26,0.22,0.55,65,0.4778,0.722,11,0.0,0.000115,1
acc_2709,13,0.173,1,73,1,1,475,200,2.375,57,11.64,2.87,0.29,2406,0.0305,0.244,3,0.0,1.3e-05,0
acc_2710,5,0.097,1,123,1,1,772,52,14.846,38,16.84,3.78,11.23,850,0.0267,0.292,6,0.0,0.000137,0
acc_2711,8,0.325,0,2,0,0,36,3847,0.009,2,0.48,0.27,0.19,8,0.0208,0.884,12,0.0,0.000146,1
acc_2712,10,0.713,0,0,0,0,3,1477,0.002,1,2.47,1.67,0.59,33,1.0,0.852,10,0.0,0.000286,1
acc_2713,4,0.105,1,116,1,0,59,56,1.054,53,74.38,0.5,1.94,859,1.0,0.284,5,0.0,2.6e-05,0
acc_2714,7,0.076,1,50,0,1,273,97,2.814,42,0.87,1.22,0.34,1245,0.0077,0.123,3,0.0,4.3e-05,0
acc_2715,4,0.196,1,121,1,1,1020,320,3.188,44,56.29,1.76,0.61,2880,0.0569,0.273,5,0.0,3.1e-05,0
acc_2716,10,0.173,1,31,1,0,46,555,0.083,48,133.33,0.32,2.11,2443,1.0,0.078,3,0.0,0.000193,0
acc_2717,10,0.514,0,5,0,1,6,1213,0.005,1,5.16,0.11,0.53,195,0.8791,0.492,12,0.0303,0.000455,1
acc_2718,12,0.193,1,21,1,0,441,298,1.48,42,23.24,1.53,0.98,1152,0.0562,0.234,4,0.0,0.001505,0
acc_2719,9,0.07,1,34,0,0,114,145,0.786,34,3.95,3.13,3.38,2100,0.0621,0.326,3,0.0,1.4e-05,0
acc_2720,12,0.063,1,110,1,0,1888,59,32.0,38,46.84,4.29,3.82,573,0.0271,0.231,3,0.0,3.2e-05,0
acc_2721,6,0.126,1,34,0,0,1249,324,3.855,49,87.56,7.14,3.27,1708,0.0758,0.341,6,0.0,0.00016,0
acc_2722,13,0.388,1,4,0,1,42,392,0.107,4,1.96,0.2,0.55,126,0.0513,0.558,10,0.0,0.000646,1
acc_2723,8,0.073,1,138,1,1,223,119,1.874,42,55.97,2.94,5.43,1954,0.2642,0.187,3,0.0,3.7e-05,0
acc_2724,5,0.123,1,109,0,1,19,100,0.19,49,62.15,4.56,6.12,1665,1.0,0.148,5,0.0,9.7e-05,0
acc_2725,10,0.1,1,23,0,1,32,186,0.172,54,39.31,2.12,10.73,771,1.0,0.274,4,0.0,0.000182,0
acc_2726,8,0.62,1,9,0,1,21,1512,0.014,2,0.61,0.14,0.3,7,0.0355,0.418,14,0.0,0.000209,1
acc_2727,5,0.008,1,101,0,0,4468,99,45.131,44,83.59,0.13,2.76,415,0.0187,0.33,6,0.0,3e-05,0
acc_2728,10,0.139,1,113,0,1,32,134,0.239,43,4.8,2.82,0.57,302,0.2378,0.262,5,0.0,0.000105,0
acc_2729,9,0.16,1,94,1,0,316,85,3.718,42,63.89,0.59,1.25,2718,0.2041,0.051,4,0.0,5.4e-05,0
acc_2730,9,0.114,1,15,0,1,121,1155,0.105,40,38.61,7.77,6.33,1788,0.3833,0.21,6,0.0,0.000137,0
acc_2731,15,0.565,0,8,0,0,1,546,0.002,2,3.78,1.04,0.21,114,1.0,0.527,15,0.019,0.00052,1
acc_2732,8,0.16,1,26,0,0,121,76,1.592,39,13.48,3.28,1.27,2941,0.1385,0.228,6,0.0,0.00033,0
acc_2733,4,0.081,0,14,0,0,922,260,3.546,47,62.67,5.93,1.16,1265,0.0744,0.109,5,0.0,5.4e-05,0
acc_2734,5,0.115,1,133,0,0,290,145,2.0,63,83.79,0.86,1.15,701,0.2919,0.079,4,0.0,3.3e-05,0
acc_2735,5,0.171,1,49,0,1,1659,176,9.426,37,52.0,5.73,9.94,2861,0.0348,0.055,3,0.0,2.3e-05,0
acc_2736,7,0.062,1,86,0,0,2194,406,5.404,51,3.53,4.2,2.08,1060,0.0035,0.335,3,0.0,4.7e-05,0
acc_2737,10,0.098,1,96,0,1,839,999,0.84,52,11.01,3.88,9.44,1312,0.0177,0.324,3,0.0,1.5e-05,0
acc_2738,10,0.187,1,83,1,1,50,195,0.256,38,4.83,5.15,0.72,1319,0.1995,0.293,3,0.0,6.3e-05,0
acc_2739,8,0.059,1,11,0,1,357,197,1.812,43,4.0,3.72,5.28,1987,0.0216,0.27,3,0.0,1.2e-05,0
acc_2740,4,0.064,1,96,0,1,781,331,2.36,41,5.32,6.88,2.24,992,0.0156,0.097,3,0.3333,0.000116,0
acc_2741,13,0.026,1,47,0,1,227,141,1.61,38,77.11,6.66,2.49,896,0.369,0.06,5,0.1,8.9e-05,0
acc_2742,11,0.148,1,26,1,1,568,158,3.595,49,19.16,5.55,2.99,2216,0.0435,0.254,4,0.0,3.3e-05,0
acc_2743,4,0.141,1,53,1,1,132,141,0.936,40,25.14,2.29,1.13,804,0.2078,0.155,5,0.0,0.000124,0
acc_2744,9,0.18,0,47,0,1,85,223,0.381,52,13.91,7.61,2.94,712,0.2531,0.257,4,0.0,2.7e-05,0
acc_2745,12,0.026,1,45,0,0,272,355,0.766,42,33.84,1.46,1.06,524,0.1298,0.306,6,0.0,0.000238,0
acc_2746,11,0.771,0,5,0,1,11,482,0.023,2,3.03,0.26,0.35,183,0.2992,0.669,15,0.0,0.001246,1
acc_2747,13,0.198,1,104,0,0,671,161,4.168,43,47.23,3.75,0.51,1620,0.076,0.297,4,0.0,8.6e-05,0
acc_2748,9,0.044,1,113,1,0,39,80,0.487,50,8.1,6.33,6.42,1234,0.37,0.349,4,0.0,6.6e-05,0
acc_2749,13,0.171,1,130,1,0,840,4177,0.201,47,91.09,1.26,3.15,890,0.1099,0.124,3,0.3333,1.4e-05,0
acc_2750,10,0.038,1,31,1,0,398,640,0.622,42,70.33,0.93,10.66,1374,0.179,0.298,4,0.0,0.000105,0
acc_2751,10,0.374,1,10,0,1,49,708,0.069,1,0.11,0.13,0.31,127,0.005,0.547,14,0.0,0.000763,1
acc_2752,9,0.087,1,143,1,1,155,195,0.795,51,22.16,3.4,0.02,1450,0.1649,0.149,5,0.0,4.1e-05,0
acc_2753,7,0.04,1,27,1,1,283,214,1.322,52,40.17,10.7,2.33,2923,0.1797,0.199,3,0.0,1.4e-05,0
acc_2754,10,0.011,1,130,0,1,92,361,0.255,52,13.11,7.95,6.2,335,0.229,0.211,6,0.0,0.000105,0
acc_2755,12,0.037,1,89,0,0,548,109,5.028,41,45.96,0.94,0.88,610,0.0856,0.282,3,0.0,1.5e-05,0
acc_2756,12,0.172,1,54,0,0,307,66,4.652,51,79.6,5.59,2.96,1583,0.2775,0.216,5,0.0,0.000132,0
acc_2757,9,0.762,0,3,0,1,37,600,0.062,0,0.43,0.08,0.03,147,0.0137,0.836,13,0.0,0.000405,1
acc_2758,13,0.109,1,66,1,0,409,39,10.487,46,3.32,10.47,2.69,1863,0.0337,0.206,4,0.0,5e-06,0
acc_2759,11,0.459,0,14,0,1,65,938,0.069,1,3.22,0.4,0.75,108,0.0558,0.705,16,0.0083,0.000927,1
acc_2760,8,0.108,1,110,0,0,682,338,2.018,46,34.29,4.78,0.2,1879,0.0573,0.233,3,0.0,1.2e-05,0
acc_2761,8,0.064,1,46,1,1,332,547,0.607,43,73.85,5.66,3.53,294,0.2395,0.206,3,0.3333,2.7e-05,0
acc_2762,6,0.086,1,104,0,0,546,87,6.276,42,3.57,0.64,6.88,2677,0.0077,0.325,4,0.0,0.000106,0
acc_2763,8,0.168,1,65,0,0,102,150,0.68,66,6.9,4.54,0.51,1163,0.1121,0.317,3,0.3333,3e-06,0
acc_2764,10,0.05,1,109,1,0,780,31,25.161,46,48.29,1.33,1.99,2040,0.0636,0.258,3,0.0,3.7e-05,0
acc_2765,7,0.194,1,79,0,0,208,458,0.454,47,15.41,10.59,1.13,1467,0.125,0.312,4,0.0,3.5e-05,0
acc_2766,12,0.019,1,71,1,0,87,145,0.6,53,4.95,0.58,2.16,798,0.0636,0.242,4,0.0,2.5e-05,0
acc_2767,11,0.196,1,110,0,1,2243,1635,1.372,49,33.59,2.22,0.36,2149,0.016,0.073,3,0.0,9e-06,0
acc_2768,10,0.106,1,41,0,0,60,73,0.822,39,3.11,21.62,3.57,2472,0.412,0.258,3,0.0,3e-06,0
acc_2769,12,0.038,1,133,0,1,90,66,1.364,48,30.56,8.65,0.71,2613,0.4356,0.241,4,0.0,7.2e-05,0
acc_2770,10,0.083,1,101,1,1,217,141,1.539,45,18.83,0.07,0.76,458,0.0871,0.084,3,0.0,2.9e-05,0
acc_2771,8,0.714,0,10,0,0,23,287,0.08,1,0.42,0.03,0.73,19,0.0196,0.871,13,0.0128,0.000312,1
acc_2772,4,0.094,1,28,0,0,209,152,1.375,40,15.39,0.35,2.96,1625,0.0753,0.297,3,0.0,5.3e-05,0
acc_2773,14,0.017,1,23,0,1,119,35,3.4,55,13.5,7.15,0.82,1199,0.1736,0.309,4,0.0,3e-05,0
acc_2774,10,0.115,1,116,1,1,329,54,6.093,43,85.27,3.09,0.29,1748,0.2686,0.199,6,0.0,0.000147,0
acc_2775,12,0.746,1,7,1,0,118,556,0.212,0,0.37,0.66,0.07,100,0.0087,0.692,11,0.0,0.000568,1
acc_2776,10,0.1,1,102,0,1,40,36,1.111,27,43.03,1.38,1.75,2824,1.0,0.248,4,0.0,7e-05,0
acc_2777,8,0.045,1,49,1,0,25,308,0.081,40,30.82,6.33,6.26,905,1.0,0.162,3,0.0,3.4e-05,0
acc_2778,5,0.168,1,80,0,0,2483,91,27.286,45,6.35,9.29,0.77,476,0.0063,0.168,5,0.0,9.9e-05,0
acc_2779,12,0.6,0,0,0,1,44,1497,0.029,1,2.72,0.27,1.14,104,0.0679,0.783,9,0.0,0.000106,1
acc_2780,12,0.193,1,23,1,1,68,140,0.486,63,6.53,6.85,2.02,377,0.1968,0.291,6,0.0,7.5e-05,0
acc_2781,8,0.797,0,6,0,1,26,2514,0.01,3,0.58,0.14,0.24,106,0.0278,0.728,15,0.0,0.000426,1
acc_2782,12,0.178,1,119,1,0,4257,258,16.5,43,17.86,1.47,6.51,341,0.0045,0.087,3,0.0,8e-05,0
acc_2783,10,0.104,1,142,0,0,81,1296,0.062,48,82.56,1.26,3.04,2741,1.0,0.333,5,0.0,9.9e-05,0
acc_2784,8,0.032,1,47,1,1,515,54,9.537,40,33.13,5.03,0.06,1740,0.0741,0.241,4,0.0,2.2e-05,0
acc_2785,11,0.076,1,135,0,0,401,35,11.457,55,51.94,9.6,0.63,469,0.1535,0.258,3,0.0,9e-06,0
acc_2786,7,0.066,1,31,1,1,563,57,9.877,58,11.59,0.14,1.92,1705,0.0208,0.124,4,0.0,2.4e-05,0
acc_2787,14,0.099,1,69,0,0,279,121,2.306,53,27.86,1.47,1.79,456,0.1051,0.326,4,0.0,1.5e-05,0
acc_2788,10,0.109,0,93,0,1,302,62,4.871,49,84.63,0.66,0.56,367,0.2824,0.232,3,0.3333,9.5e-05,0
acc_2789,11,0.078,1,14,0,1,830,141,5.887,48,6.01,2.42,1.54,1408,0.0101,0.282,3,0.0,1.7e-05,0
acc_2790,7,0.108,1,99,1,0,293,833,0.352,48,118.85,0.02,8.5,2283,0.4057,0.257,3,0.0,4.5e-05,0
acc_2791,11,0.128,1,37,0,1,34,626,0.054,46,9.94,0.36,6.34,2805,0.3029,0.246,7,0.0,0.000316,0
acc_2792,8,0.17,1,99,0,0,83,432,0.192,52,23.72,0.13,6.75,1646,0.2874,0.276,5,0.0,3.5e-05,0
acc_2793,11,0.54,0,13,0,0,110,295,0.373,0,0.31,0.05,0.39,125,0.0033,0.801,12,0.0,0.000214,1
acc_2794,7,0.041,1,108,0,0,85,517,0.164,46,4.11,5.63,3.5,2246,0.1145,0.084,3,0.3333,1.6e-05,0
acc_2795,8,0.378,1,3,0,1,28,1576,0.018,3,0.05,0.53,0.62,96,0.0207,0.592,8,0.0,0.000117,1
acc_2796,12,0.165,1,34,0,0,71,32,2.219,51,1.75,4.04,3.34,2293,0.0816,0.075,6,0.0,6.2e-05,0
acc_2797,14,0.343,0,9,0,0,52,407,0.128,1,0.69,0.06,0.35,153,0.0143,0.818,10,0.0,0.000125,1
acc_2798,6,0.013,1,44,1,0,183,317,0.577,39,51.71,2.53,5.36,836,0.2964,0.109,3,0.0,1.2e-05,0
acc_2799,15,0.345,0,7,0,1,35,2178,0.016,0,1.37,0.13,0.57,85,0.0428,0.716,13,0.0,0.000429,1
acc_2800,5,0.056,1,32,0,1,17,279,0.061,52,36.16,0.72,2.45,2327,1.0,0.144,4,0.0,2e-05,0
acc_2801,11,0.124,1,23,0,0,1443,310,4.655,44,45.51,1.91,0.32,1301,0.0329,0.129,7,0.0,0.000134,0
acc_2802,10,0.11,1,132,0,0,177,48,3.688,52,3.37,9.3,4.1,1891,0.0715,0.074,6,0.0,7.3e-05,0
acc_2803,19,0.677,0,7,0,1,59,238,0.248,2,0.01,0.02,0.37,48,0.0005,0.808,14,0.0,0.001245,1
acc_2804,8,0.133,1,69,1,1,225,243,0.926,45,24.86,0.65,3.34,2881,0.1134,0.097,4,0.0,3.6e-05,0
acc_2805,17,0.404,1,6,1,0,133,523,0.254,4,0.11,0.4,1.14,64,0.0039,0.871,15,0.0,0.000513,1
acc_2806,11,0.119,1,95,1,0,26,138,0.188,41,2.33,0.05,0.42,543,0.0916,0.138,6,0.0,4.1e-05,0
acc_2807,17,0.687,0,13,0,1,22,1179,0.019,0,1.3,0.5,0.57,91,0.0815,0.52,13,0.0,0.000226,1
acc_2808,12,0.036,1,122,0,0,636,102,6.235,46,21.9,10.98,3.86,448,0.0517,0.205,3,0.0,1.9e-05,0
acc_2809,12,0.058,1,136,1,0,2433,1107,2.198,48,26.46,0.48,0.51,2610,0.0111,0.167,5,0.0,4.9e-05,0
acc_2810,14,0.69,1,5,0,1,26,2301,0.011,3,1.55,0.05,0.56,159,0.0615,0.41,14,0.0,0.000277,1
acc_2811,14,0.462,0,8,0,1,5,2145,0.002,2,0.27,0.34,0.93,100,0.1232,0.622,20,0.0,0.000759,1
acc_2812,8,0.124,1,46,1,0,1071,393,2.725,48,24.29,6.3,4.47,1609,0.0286,0.156,3,0.0,1.6e-05,0
acc_2813,11,0.058,1,122,1,0,139,134,1.037,47,37.6,11.65,0.53,620,0.3543,0.19,3,0.0,2e-05,0
acc_2814,14,0.196,1,147,0,0,553,236,2.343,63,38.88,2.36,2.82,1612,0.0746,0.271,3,0.0,2.4e-05,0
acc_2815,13,0.558,1,12,1,1,64,1589,0.04,1,5.41,0.84,0.29,40,0.0976,0.876,9,0.0278,0.000233,1
acc_2816,10,0.022,1,66,0,0,117,76,1.539,42,56.92,2.77,0.98,2281,0.5102,0.062,3,0.3333,7.4e-05,0
acc_2817,11,0.049,1,22,0,1,37,43,0.86,54,106.5,6.84,1.61,1846,1.0,0.291,7,0.0,0.000107,0
acc_2818,12,0.11,1,11,0,1,216,247,0.874,34,0.75,2.22,1.58,902,0.0137,0.294,3,0.0,4.6e-05,0
acc_2819,11,0.172,1,56,0,0,292,380,0.768,41,0.7,1.85,2.76,2796,0.0087,0.293,3,0.0,1.6e-05,0
acc_2820,10,0.042,1,85,1,0,47,300,0.157,42,24.34,7.58,2.97,2875,0.6792,0.218,3,0.0,6e-06,0
acc_2821,10,0.134,1,120,0,1,180,259,0.695,41,5.34,1.89,2.18,2688,0.0402,0.199,4,0.0,2e-05,0
acc_2822,9,0.011,1,139,0,1,136,59,2.305,48,1.72,0.3,3.2,1559,0.0149,0.337,5,0.1,0.000232,0
acc_2823,6,0.052,1,25,0,0,509,28,18.179,42,33.19,1.56,1.31,1741,0.0683,0.191,7,0.0476,0.000198,0
acc_2824,13,0.393,0,13,0,1,157,314,0.5,5,3.02,0.56,0.58,79,0.0228,0.571,17,0.0147,0.000953,1
acc_2825,10,0.191,1,46,1,0,1844,147,12.544,37,15.09,1.63,3.15,2017,0.0091,0.093,3,0.0,1.6e-05,0
acc_2826,12,0.329,0,8,0,1,48,2495,0.019,2,4.24,0.25,0.35,92,0.0935,0.627,12,0.0,0.000305,1
acc_2827,7,0.011,1,136,1,1,457,140,3.264,41,2.73,0.63,6.0,2221,0.0073,0.073,6,0.0,7.8e-05,0
acc_2828,10,0.08,1,125,0,0,49,288,0.17,50,5.36,2.79,4.26,2523,0.1664,0.204,3,0.0,3e-06,0
acc_2829,15,0.36,0,9,0,0,25,1833,0.014,2,0.02,0.04,0.21,108,0.0022,0.639,12,0.0152,0.000445,1
acc_2830,4,0.015,1,119,1,0,179,330,0.542,45,1.71,0.22,0.71,1422,0.0108,0.327,4,0.0,3e-05,0
acc_2831,8,0.125,1,101,0,1,401,423,0.948,38,55.74,3.32,0.85,540,0.1473,0.207,4,0.0,3.3e-05,0
acc_2832,14,0.056,0,126,1,0,76,287,0.265,44,52.66,1.14,0.6,2566,0.7079,0.326,4,0.0,3.5e-05,0
acc_2833,5,0.191,1,130,0,1,651,88,7.398,47,80.51,3.48,2.05,1595,0.129,0.323,4,0.0,0.000121,0
acc_2834,11,0.113,1,89,1,0,16,593,0.027,51,28.69,1.56,2.41,2867,1.0,0.267,5,0.0,2.1e-05,0
acc_2835,13,0.668,0,1,0,1,16,303,0.053,1,1.22,0.39,1.62,190,0.1003,0.727,14,0.022,0.000835,1
acc_2836,10,0.547,0,7,0,1,9,830,0.011,4,0.02,0.19,0.99,162,0.0242,0.406,16,0.0,0.000352,1
acc_2837,10,0.365,1,12,0,0,2,1083,0.002,3,0.96,0.12,0.05,155,0.5376,0.575,12,0.0,0.000462,1
acc_2838,11,0.59,1,9,0,1,36,358,0.101,2,0.58,0.09,0.05,70,0.0187,0.437,7,0.0,3.7e-05,1
acc_2839,11,0.188,1,36,1,1,123,296,0.416,50,66.09,1.33,4.33,1955,0.5481,0.163,5,0.0,0.000484,0
acc_2840,5,0.19,1,128,0,1,595,369,1.612,43,20.56,15.92,7.51,431,0.0613,0.098,3,0.0,8e-06,0
acc_2841,11,0.106,1,50,1,0,18,131,0.137,37,30.01,5.73,6.19,2193,1.0,0.192,6,0.0,0.000108,0
acc_2842,4,0.126,1,12,0,0,62,115,0.539,48,1.88,1.06,2.23,1702,0.0473,0.053,6,0.0,9.4e-05,0
acc_2843,8,0.104,1,24,1,1,121,274,0.442,45,49.92,0.01,1.85,2277,0.4126,0.321,3,0.0,3.2e-05,0
acc_2844,13,0.087,1,120,1,1,68,283,0.24,57,13.7,0.05,1.14,2443,0.2023,0.246,4,0.0,6.9e-05,0
acc_2845,9,0.144,1,28,1,1,1081,331,3.266,43,57.29,0.76,1.65,180,0.0537,0.21,3,0.0,4e-06,0
acc_2846,5,0.059,0,10,0,0,790,602,1.312,46,63.93,6.15,0.61,1148,0.0887,0.275,4,0.0,6.2e-05,0
acc_2847,6,0.087,1,15,0,1,92,786,0.117,52,93.63,4.78,2.46,1378,1.0,0.153,5,0.0,0.000109,0
acc_2848,10,0.744,1,7,1,1,185,570,0.325,0,0.25,0.13,1.21,137,0.002,0.404,10,0.0,0.000121,1
acc_2849,7,0.029,1,42,1,0,296,625,0.474,45,14.53,0.05,0.39,1970,0.0493,0.123,4,0.0,9.6e-05,0
acc_2850,14,0.194,1,149,0,0,80,102,0.784,39,25.96,0.54,4.07,2521,0.3312,0.183,4,0.0,5.6e-05,0
acc_2851,19,0.741,0,2,0,1,46,335,0.137,3,0.9,0.5,0.39,184,0.0304,0.543,9,0.0,6e-05,1
acc_2852,11,0.681,1,3,0,0,5,1654,0.003,1,2.45,0.3,0.16,74,0.5482,0.695,10,0.0,0.000311,1
acc_2853,18,0.665,0,0,0,0,57,309,0.184,5,0.39,0.2,0.07,145,0.0103,0.579,14,0.0,0.000379,1
acc_2854,10,0.112,1,35,1,0,1017,278,3.658,44,90.53,0.08,2.43,1871,0.0891,0.188,3,0.0,2.4e-05,0
acc_2855,13,0.026,1,27,0,1,144,473,0.304,49,36.86,2.27,6.49,1260,0.2717,0.197,4,0.0,5.1e-05,0
acc_2856,13,0.05,1,88,1,1,116,133,0.872,47,26.98,5.82,4.88,1895,0.2827,0.248,3,0.0,6.8e-05,0
acc_2857,4,0.181,1,22,0,0,318,35,9.086,57,39.91,3.92,7.75,1060,0.1378,0.253,3,0.0,1.7e-05,0
acc_2858,7,0.154,1,47,0,1,239,114,2.096,50,26.61,2.88,14.52,650,0.1234,0.093,4,0.0,2.4e-05,0
acc_2859,8,0.027,1,53,0,0,1302,75,17.36,52,40.16,0.46,1.52,2715,0.0312,0.101,5,0.0,5.5e-05,0
acc_2860,11,0.196,1,44,1,0,418,198,2.111,42,18.93,4.13,7.54,1746,0.0552,0.066,5,0.1,3.9e-05,0
acc_2861,9,0.024,1,28,0,0,552,161,3.429,38,173.69,8.92,2.39,1230,0.3308,0.183,3,0.0,1.1e-05,0
acc_2862,13,0.19,1,86,1,0,94,39,2.41,49,16.26,6.37,5.66,1219,0.2407,0.195,3,0.0,0.000105,0
acc_2863,13,0.026,1,89,0,1,35,341,0.103,42,10.19,5.05,1.41,1704,0.4355,0.089,3,0.0,7.7e-05,0
